OID_,gasht_name_str,ZONE_CODE,COUNT,AREA,MEAN
712,14436,712,53.000000000000000,47700.000000000000000,1291.409667968750000
713,15638,713,79.000000000000000,71100.000000000000000,1246.728759765625000
714,17347,714,117.000000000000000,105300.000000000000000,1202.670043945312500
715,13479,715,195.000000000000000,175500.000000000000000,1242.857324218750136
716,14689,716,242.000000000000000,217800.000000000000000,1518.780273437500000
717,14697,717,770.000000000000000,693000.000000000000000,1522.054002796519853
718,15666,718,67.000000000000000,60300.000000000000000,1246.728759765625000
719,13919,719,280.000000000000000,252000.000000000000000,1347.724731445312500
720,13168,720,133.000000000000000,119700.000000000000000,1266.213667102326554
721,14856,721,2628.000000000000000,2365200.000000000000000,1465.206704614369983
722,15658,722,63.000000000000000,56700.000000000000000,1214.004909939236313
723,17648,723,304.000000000000000,273600.000000000000000,1144.945434570312500
724,11146,724,418.000000000000000,376200.000000000000000,1181.288452148437500
725,15186,725,312.000000000000000,280800.000000000000000,1391.481567382812500
726,17997,726,156.000000000000000,140400.000000000000000,1155.554809570312500
727,19516,727,220.000000000000000,198000.000000000000000,1347.784667968750000
728,13349,728,129.000000000000000,116100.000000000000000,1191.896303635234744
729,16657,729,246.000000000000000,221400.000000000000000,1353.597699917428827
730,13986,730,235.000000000000000,211500.000000000000000,1416.089721679687500
731,14866,731,1265.000000000000000,1138500.000000000000000,1521.032348632812500
732,16167,732,174.000000000000000,156600.000000000000000,1209.914428710937500
733,11619,733,59.000000000000000,53100.000000000000000,1181.288452148437500
734,16716,734,151.000000000000000,135900.000000000000000,1353.948486328125000
735,11477,735,74.000000000000000,66600.000000000000000,1246.728759765625000
736,11378,736,44.000000000000000,39600.000000000000000,1246.728759765625000
737,19469,737,118.000000000000000,106200.000000000000000,1347.784667968750000
738,17748,738,205.000000000000000,184500.000000000000000,1144.945434570312500
739,15758,739,35.000000000000000,31500.000000000000000,1246.728759765625000
740,19198,740,262.000000000000000,235800.000000000000000,1386.011596679687500
741,11786,741,113.000000000000000,101700.000000000000000,1144.945434570312500
742,15539,742,44.000000000000000,39600.000000000000000,1359.919658314098115
743,11568,743,110.000000000000000,99000.000000000000000,1209.914428710937500
744,11898,744,936.000000000000000,842400.000000000000000,1181.689307579627211
745,17918,745,247.000000000000000,222300.000000000000000,1144.945434570312500
746,19699,746,89.000000000000000,80100.000000000000000,1391.481567382812500
747,13758,747,492.000000000000000,442800.000000000000000,1233.296752929687500
748,13787,748,2153.000000000000000,1937700.000000000000000,1279.206658235328860
749,19117,749,260.000000000000000,234000.000000000000000,1364.874649752103323
750,19519,750,273.000000000000000,245700.000000000000000,1347.784667968750000
751,18516,751,602.000000000000000,541800.000000000000000,1179.278354581407712
752,18539,752,1248.000000000000000,1123200.000000000000000,1155.554338112857522
753,18196,753,101.000000000000000,90900.000000000000000,1196.174855449412235
754,13358,754,194.000000000000000,174600.000000000000000,1192.787719726562500
755,13156,755,128.000000000000000,115200.000000000000000,1289.315250396728743
756,15656,756,62.000000000000000,55800.000000000000000,1209.914428710937500
757,13186,757,73.000000000000000,65700.000000000000000,1291.409667968750000
758,16566,758,545.000000000000000,490500.000000000000000,1415.081354375717183
759,13679,759,267.000000000000000,240300.000000000000000,1197.342569986979015
760,19439,760,132.000000000000000,118800.000000000000000,1347.784667968750000
761,14159,761,190.000000000000000,171000.000000000000000,1268.128563168175106
762,16336,762,190.000000000000000,171000.000000000000000,1353.948486328125000
763,19778,763,207.000000000000000,186300.000000000000000,1670.397583007812500
764,19857,764,1054.000000000000000,948600.000000000000000,1660.349183866148223
765,19768,765,226.000000000000000,203400.000000000000000,1670.397583007812500
766,19739,766,343.000000000000000,308700.000000000000000,1709.080444335937500
767,19817,767,1592.000000000000000,1432800.000000000000000,1524.263032386050327
768,19779,768,441.000000000000000,396900.000000000000000,1670.397583007812500
769,19856,769,350.000000000000000,315000.000000000000000,1386.011596679687500
770,19769,770,511.000000000000000,459900.000000000000000,1670.397583007812500
771,19848,771,276.000000000000000,248400.000000000000000,1838.089599609375000
772,18951,772,401.000000000000000,360900.000000000000000,1233.296752929687500
773,18449,773,251.000000000000000,225900.000000000000000,1182.125183834971722
774,14889,774,639.000000000000000,575100.000000000000000,1518.561303940176686
775,18577,775,429.000000000000000,386100.000000000000000,1155.554809570312500
776,15386,776,568.000000000000000,511200.000000000000000,1390.358218125895746
777,18547,777,2718.000000000000000,2446200.000000000000000,1155.533919737915539
778,18498,778,56.000000000000000,50400.000000000000000,1148.747070312500000
779,18618,779,173.000000000000000,155700.000000000000000,1112.854858398437500
780,18747,780,124.000000000000000,111600.000000000000000,1112.854858398437500
781,18419,781,111.000000000000000,99900.000000000000000,1148.747070312500000
782,18567,782,503.000000000000000,452700.000000000000000,1155.554809570312500
783,18717,783,125.000000000000000,112500.000000000000000,1112.854858398437500
784,18467,784,211.000000000000000,189900.000000000000000,1150.125032976341117
785,18459,785,754.000000000000000,678600.000000000000000,1178.230490929884354
786,18466,786,276.000000000000000,248400.000000000000000,1148.747070312500000
787,18647,787,173.000000000000000,155700.000000000000000,1112.854858398437500
788,18619,788,72.000000000000000,64800.000000000000000,1112.854858398437500
789,18797,789,578.000000000000000,520200.000000000000000,1148.747070312500000
790,18648,790,338.000000000000000,304200.000000000000000,1112.854858398437500
791,18746,791,115.000000000000000,103500.000000000000000,1114.103283160665796
792,18438,792,251.000000000000000,225900.000000000000000,1148.747070312500000
793,18436,793,175.000000000000000,157500.000000000000000,1148.747070312500000
794,18487,794,49.000000000000000,44100.000000000000000,1142.154623226243757
795,18566,795,287.000000000000000,258300.000000000000000,1155.554809570312500
796,18598,796,747.000000000000000,672300.000000000000000,1155.554809570312500
797,18656,797,152.000000000000000,136800.000000000000000,1112.854858398437500
798,18417,798,77.000000000000000,69300.000000000000000,1148.747070312500000
799,18599,799,200.000000000000000,180000.000000000000000,1155.554809570312500
800,18468,800,287.000000000000000,258300.000000000000000,1143.994791383112215
801,18488,801,62.000000000000000,55800.000000000000000,1137.168937436996202
802,18839,802,193.000000000000000,173700.000000000000000,1148.747070312500000
803,18469,803,163.000000000000000,146700.000000000000000,1148.747070312500000
804,19967,804,434.000000000000000,390600.000000000000000,1386.011596679687500
805,19898,805,226.000000000000000,203400.000000000000000,1709.080444335937500
806,15958,806,36.000000000000000,32400.000000000000000,1246.728759765625000
807,13347,807,128.000000000000000,115200.000000000000000,1189.194198608397528
808,17958,808,88.000000000000000,79200.000000000000000,1144.945434570312500
809,17457,809,122.000000000000000,109800.000000000000000,1202.670043945312500
810,18187,810,89.000000000000000,80100.000000000000000,1191.710693359375000
811,14157,811,255.000000000000000,229500.000000000000000,1246.728759765625000
812,16436,812,209.000000000000000,188100.000000000000000,1209.914428710937500
813,18356,813,179.000000000000000,161100.000000000000000,1191.710693359375000
814,17916,814,493.000000000000000,443700.000000000000000,1150.992563120008526
815,11946,815,118.000000000000000,106200.000000000000000,1181.288452148437500
816,11189,816,92.000000000000000,82800.000000000000000,1180.103353749150983
817,11797,817,79.000000000000000,71100.000000000000000,1181.288452148437500
818,14416,818,139.000000000000000,125100.000000000000000,1291.409667968750000
819,11357,819,57.000000000000000,51300.000000000000000,1246.728759765625000
820,13967,820,100.000000000000000,90000.000000000000000,1347.724731445312500
821,15486,821,63.000000000000000,56700.000000000000000,1374.800198025173358
822,15337,822,128.000000000000000,115200.000000000000000,1391.481567382812500
823,16147,823,137.000000000000000,123300.000000000000000,1209.914428710937500
824,14676,824,1112.000000000000000,1000800.000000000000000,1509.922440563174177
825,11517,825,73.000000000000000,65700.000000000000000,1213.444570044948478
826,14539,826,342.000000000000000,307800.000000000000000,1310.918945312500000
827,16887,827,227.000000000000000,204300.000000000000000,1423.271362304687500
828,14358,828,464.000000000000000,417600.000000000000000,1436.546241497171650
829,13636,829,85.000000000000000,76500.000000000000000,1222.279052734375000
830,13667,830,219.000000000000000,197100.000000000000000,1215.545871682362986
831,13117,831,154.000000000000000,138600.000000000000000,1291.409667968750000
832,19949,832,240.000000000000000,216000.000000000000000,1435.377821350097975
833,16369,833,182.000000000000000,163800.000000000000000,1228.907930814303427
834,13956,834,176.000000000000000,158400.000000000000000,1347.724731445312500
835,11967,835,109.000000000000000,98100.000000000000000,1186.985337003656241
836,13689,836,153.000000000000000,137700.000000000000000,1233.296752929687500
837,17876,837,284.000000000000000,255600.000000000000000,1155.407714843750000
838,15118,838,34.000000000000000,30600.000000000000000,1391.481567382812500
839,13939,839,553.000000000000000,497700.000000000000000,1347.724731445312500
840,16946,840,183.000000000000000,164700.000000000000000,1487.857734721866791
841,11639,841,44.000000000000000,39600.000000000000000,1181.288452148437500
842,15716,842,71.000000000000000,63900.000000000000000,1246.728759765625000
843,17187,843,77.000000000000000,69300.000000000000000,1209.070675540280035
844,17616,844,107.000000000000000,96300.000000000000000,1144.945434570312500
845,17959,845,101.000000000000000,90900.000000000000000,1144.945434570312500
846,19396,846,694.000000000000000,624600.000000000000000,1356.432546654076305
847,13647,847,139.000000000000000,125100.000000000000000,1192.787719726562500
848,11818,848,89.000000000000000,80100.000000000000000,1144.945434570312500
849,13836,849,180.000000000000000,162000.000000000000000,1222.279052734375000
850,16818,850,116.000000000000000,104400.000000000000000,1423.271362304687500
851,15976,851,71.000000000000000,63900.000000000000000,1246.728759765625000
852,11979,852,135.000000000000000,121500.000000000000000,1181.288452148437500
853,14146,853,244.000000000000000,219600.000000000000000,1291.409667968750000
854,16347,854,287.000000000000000,258300.000000000000000,1362.160952471689370
855,17349,855,93.000000000000000,83700.000000000000000,1202.670043945312500
856,13736,856,977.000000000000000,879300.000000000000000,1222.279052734375000
857,13846,857,358.000000000000000,322200.000000000000000,1222.279052734375000
858,11676,858,93.000000000000000,83700.000000000000000,1181.288452148437500
859,17837,859,200.000000000000000,180000.000000000000000,1144.350830078125000
860,19458,860,169.000000000000000,152100.000000000000000,1347.784667968750000
861,14756,861,494.000000000000000,444600.000000000000000,1561.094726562500000
862,14868,862,1182.000000000000000,1063800.000000000000000,1521.032348632812500
863,18586,863,590.000000000000000,531000.000000000000000,1155.554809570312500
864,17479,864,126.000000000000000,113400.000000000000000,1202.670043945312500
865,19448,865,191.000000000000000,171900.000000000000000,1347.784667968750000
866,15689,866,79.000000000000000,71100.000000000000000,1353.948486328125000
867,16176,867,76.000000000000000,68400.000000000000000,1209.914428710937500
868,15618,868,53.000000000000000,47700.000000000000000,1246.728759765625000
869,11468,869,97.000000000000000,87300.000000000000000,1246.728759765625000
870,18137,870,260.000000000000000,234000.000000000000000,1191.550351186899661
871,11377,871,56.000000000000000,50400.000000000000000,1240.885875156947350
872,14789,872,402.000000000000000,361800.000000000000000,1517.893188476562500
873,13159,873,74.000000000000000,66600.000000000000000,1247.936351879222912
874,16116,874,107.000000000000000,96300.000000000000000,1246.384700596889616
875,19389,875,420.000000000000000,378000.000000000000000,1347.784667968750000
876,14119,876,152.000000000000000,136800.000000000000000,1291.409667968750000
877,11778,877,50.000000000000000,45000.000000000000000,1147.126015625000491
878,17649,878,265.000000000000000,238500.000000000000000,1144.945434570312500
879,11498,879,76.000000000000000,68400.000000000000000,1246.728759765625000
880,14399,880,1507.000000000000000,1356300.000000000000000,1479.564623391619989
881,14569,881,279.000000000000000,251100.000000000000000,1292.948033924172250
882,17497,882,173.000000000000000,155700.000000000000000,1202.670043945312500
883,19649,883,427.000000000000000,384300.000000000000000,1386.011596679687500
884,13558,884,192.000000000000000,172800.000000000000000,1192.787719726562500
885,19566,885,273.000000000000000,245700.000000000000000,1590.705409458705844
886,15317,886,72.000000000000000,64800.000000000000000,1391.481567382812500
887,13356,887,59.000000000000000,53100.000000000000000,1192.787719726562500
888,14937,888,2533.000000000000000,2279700.000000000000000,1567.248988546498140
889,13687,889,84.000000000000000,75600.000000000000000,1225.558130173455766
890,15117,890,109.000000000000000,98100.000000000000000,1391.481567382812500
891,19946,891,119.000000000000000,107100.000000000000000,1391.435601242450275
892,19158,892,94.000000000000000,84600.000000000000000,1386.011596679687500
893,19438,893,163.000000000000000,146700.000000000000000,1347.784667968750000
894,11798,894,69.000000000000000,62100.000000000000000,1181.288452148437500
895,11866,895,197.000000000000000,177300.000000000000000,1181.288452148437500
896,17998,896,278.000000000000000,250200.000000000000000,1155.466976028552608
897,16387,897,126.000000000000000,113400.000000000000000,1209.914428710937500
898,13676,898,139.000000000000000,125100.000000000000000,1233.296752929687500
899,17386,899,79.000000000000000,71100.000000000000000,1202.670043945312500
900,17439,900,184.000000000000000,165600.000000000000000,1202.670043945312500
901,17198,901,70.000000000000000,63000.000000000000000,1144.945434570312500
902,13468,902,265.000000000000000,238500.000000000000000,1291.409667968750000
903,19686,903,249.000000000000000,224100.000000000000000,1386.011596679687500
904,11667,904,194.000000000000000,174600.000000000000000,1180.913781864126804
905,16187,905,46.000000000000000,41400.000000000000000,1209.914428710937500
906,16188,906,99.000000000000000,89100.000000000000000,1209.914428710937500
907,17197,907,79.000000000000000,71100.000000000000000,1144.945434570312500
908,13898,908,6371.000000000000000,5733900.000000000000000,1442.443047560167997
909,11996,909,164.000000000000000,147600.000000000000000,1181.288452148437500
910,18186,910,73.000000000000000,65700.000000000000000,1196.620174042165900
911,17836,911,206.000000000000000,185400.000000000000000,1144.350830078125000
912,19318,912,178.000000000000000,160200.000000000000000,1347.784667968750000
913,11369,913,189.000000000000000,170100.000000000000000,1226.646548962467023
914,16349,914,211.000000000000000,189900.000000000000000,1423.271362304687500
915,18347,915,95.000000000000000,85500.000000000000000,1191.710693359375000
916,13816,916,89.000000000000000,80100.000000000000000,1222.279052734375000
917,18557,917,566.000000000000000,509400.000000000000000,1160.293833163096451
918,19579,918,636.000000000000000,572400.000000000000000,1424.540491452007927
919,19737,919,183.000000000000000,164700.000000000000000,1709.080444335937500
920,11476,920,35.000000000000000,31500.000000000000000,1246.728759765625000
921,11438,921,34.000000000000000,30600.000000000000000,1246.728759765625000
922,17919,922,74.000000000000000,66600.000000000000000,1144.945434570312500
923,13386,923,154.000000000000000,138600.000000000000000,1192.787719726562500
924,13616,924,240.000000000000000,216000.000000000000000,1222.279052734375000
925,14679,925,371.000000000000000,333900.000000000000000,1522.201099159261048
926,11658,926,109.000000000000000,98100.000000000000000,1181.288452148437500
927,17136,927,85.000000000000000,76500.000000000000000,1209.914428710937500
928,18178,928,115.000000000000000,103500.000000000000000,1191.710693359375000
929,19878,929,157.000000000000000,141300.000000000000000,1709.080444335937500
930,18188,930,82.000000000000000,73800.000000000000000,1191.710693359375000
931,17396,931,87.000000000000000,78300.000000000000000,1202.670043945312500
932,13416,932,544.000000000000000,489600.000000000000000,1310.918945312500000
933,17967,933,82.000000000000000,73800.000000000000000,1144.945434570312500
934,17419,934,146.000000000000000,131400.000000000000000,1202.670043945312500
935,13467,935,289.000000000000000,260100.000000000000000,1221.794175091911711
936,14449,936,277.000000000000000,249300.000000000000000,1426.248353152497884
937,16876,937,262.000000000000000,235800.000000000000000,1421.523568888657564
938,14486,938,119.000000000000000,107100.000000000000000,1486.961059570312500
939,13488,939,254.000000000000000,228600.000000000000000,1226.363381693682641
940,13666,940,299.000000000000000,269100.000000000000000,1192.787719726562500
941,13819,941,537.000000000000000,483300.000000000000000,1222.279052734375000
942,19888,942,494.000000000000000,444600.000000000000000,1709.080444335937500
943,14546,943,423.000000000000000,380700.000000000000000,1479.302081601839518
944,11339,944,114.000000000000000,102600.000000000000000,1246.728759765625000
945,17847,945,194.000000000000000,174600.000000000000000,1144.350830078125000
946,14577,946,212.000000000000000,190800.000000000000000,1291.409667968750000
947,11857,947,195.000000000000000,175500.000000000000000,1181.288452148437500
948,13316,948,181.000000000000000,162900.000000000000000,1192.787719726562500
949,17947,949,91.000000000000000,81900.000000000000000,1144.945434570312500
950,16146,950,98.000000000000000,88200.000000000000000,1209.914428710937500
951,17756,951,146.000000000000000,131400.000000000000000,1144.945434570312500
952,14949,952,1659.000000000000000,1493100.000000000000000,1576.540527343750000
953,17359,953,113.000000000000000,101700.000000000000000,1209.850319111241788
954,17448,954,65.000000000000000,58500.000000000000000,1202.670043945312500
955,15769,955,136.000000000000000,122400.000000000000000,1386.159772985121663
956,15338,956,187.000000000000000,168300.000000000000000,1391.481567382812500
957,19916,957,146.000000000000000,131400.000000000000000,1391.481567382812500
958,16558,958,576.000000000000000,518400.000000000000000,1419.693847656250000
959,18917,959,281.000000000000000,252900.000000000000000,1203.066016146296761
960,17418,960,148.000000000000000,133200.000000000000000,1202.670043945312500
961,13619,961,110.000000000000000,99000.000000000000000,1222.279052734375000
962,13639,962,134.000000000000000,120600.000000000000000,1192.787719726562500
963,13646,963,134.000000000000000,120600.000000000000000,1192.787719726562500
964,11789,964,108.000000000000000,97200.000000000000000,1144.945434570312500
965,13499,965,1052.000000000000000,946800.000000000000000,1223.964221794795321
966,11838,966,82.000000000000000,73800.000000000000000,1181.288452148437500
967,17666,967,642.000000000000000,577800.000000000000000,1185.319623620340280
968,16817,968,116.000000000000000,104400.000000000000000,1423.271362304687500
969,14968,969,3378.000000000000000,3040200.000000000000000,1640.517951310353055
970,19876,970,313.000000000000000,281700.000000000000000,1709.080444335937500
971,15499,971,211.000000000000000,189900.000000000000000,1391.481567382812500
972,11879,972,480.000000000000000,432000.000000000000000,1186.000173695881813
973,17669,973,482.000000000000000,433800.000000000000000,1144.350830078125000
974,15816,974,105.000000000000000,94500.000000000000000,1246.728759765625000
975,17657,975,396.000000000000000,356400.000000000000000,1183.272099966955921
976,11867,976,56.000000000000000,50400.000000000000000,1181.288452148437500
977,15938,977,86.000000000000000,77400.000000000000000,1246.728759765625000
978,15969,978,76.000000000000000,68400.000000000000000,1370.530503122430218
979,13788,979,567.000000000000000,510300.000000000000000,1307.374877929687500
980,13746,980,961.000000000000000,864900.000000000000000,1259.012695312500000
981,13568,981,199.000000000000000,179100.000000000000000,1192.787719726562500
982,14386,982,262.000000000000000,235800.000000000000000,1484.721921498538904
983,17456,983,106.000000000000000,95400.000000000000000,1202.670043945312500
984,11646,984,90.000000000000000,81000.000000000000000,1181.288452148437500
985,11976,985,179.000000000000000,161100.000000000000000,1181.288452148437500
986,14376,986,403.000000000000000,362700.000000000000000,1479.616483248196346
987,19317,987,329.000000000000000,296100.000000000000000,1347.784667968750000
988,16589,988,2557.000000000000000,2301300.000000000000000,1381.605834960937500
989,19648,989,275.000000000000000,247500.000000000000000,1386.011596679687500
990,16346,990,365.000000000000000,328500.000000000000000,1381.107859655927996
991,13936,991,163.000000000000000,146700.000000000000000,1347.724731445312500
992,14637,992,994.000000000000000,894600.000000000000000,1522.276489257812500
993,18349,993,86.000000000000000,77400.000000000000000,1191.710693359375000
994,19917,994,308.000000000000000,277200.000000000000000,1483.995189716289133
995,16746,995,132.000000000000000,118800.000000000000000,1423.271362304687500
996,19658,996,218.000000000000000,196200.000000000000000,1386.011596679687500
997,16156,997,116.000000000000000,104400.000000000000000,1209.914428710937500
998,19689,998,240.000000000000000,216000.000000000000000,1386.011596679687500
999,17687,999,145.000000000000000,130500.000000000000000,1144.945434570312500
1000,14136,1000,157.000000000000000,141300.000000000000000,1291.409667968750000
1001,11399,1001,29.000000000000000,26100.000000000000000,1246.728759765625000
1002,14598,1002,508.000000000000000,457200.000000000000000,1310.918945312500000
1003,13879,1003,880.000000000000000,792000.000000000000000,1416.089721679687500
1004,15416,1004,389.000000000000000,350100.000000000000000,1362.921690796211806
1005,16169,1005,114.000000000000000,102600.000000000000000,1209.914428710937500
1006,13486,1006,299.000000000000000,269100.000000000000000,1306.873543321489706
1007,18156,1007,118.000000000000000,106200.000000000000000,1191.710693359375000
1008,11656,1008,66.000000000000000,59400.000000000000000,1181.288452148437500
1009,13839,1009,104.000000000000000,93600.000000000000000,1222.279052734375000
1010,13548,1010,96.000000000000000,86400.000000000000000,1192.787719726562500
1011,16768,1011,257.000000000000000,231300.000000000000000,1423.271362304687500
1012,16489,1012,164.000000000000000,147600.000000000000000,1423.271362304687500
1013,11177,1013,66.000000000000000,59400.000000000000000,1181.288452148437500
1014,19936,1014,425.000000000000000,382500.000000000000000,1486.961059570312500
1015,17446,1015,119.000000000000000,107100.000000000000000,1202.670043945312500
1016,13688,1016,68.000000000000000,61200.000000000000000,1233.296752929687500
1017,16597,1017,2086.000000000000000,1877400.000000000000000,1444.340823004367167
1018,11689,1018,141.000000000000000,126900.000000000000000,1181.288452148437500
1019,11319,1019,60.000000000000000,54000.000000000000000,1246.728759765625000
1020,13756,1020,768.000000000000000,691200.000000000000000,1233.296752929687500
1021,11419,1021,27.000000000000000,24300.000000000000000,1246.728759765625000
1022,14479,1022,192.000000000000000,172800.000000000000000,1486.961059570312500
1023,17757,1023,155.000000000000000,139500.000000000000000,1144.945434570312500
1024,18177,1024,81.000000000000000,72900.000000000000000,1191.710693359375000
1025,11587,1025,65.000000000000000,58500.000000000000000,1200.918721829928018
1026,15497,1026,82.000000000000000,73800.000000000000000,1391.481567382812500
1027,15939,1027,39.000000000000000,35100.000000000000000,1246.728759765625000
1028,17698,1028,123.000000000000000,110700.000000000000000,1144.945434570312500
1029,19466,1029,146.000000000000000,131400.000000000000000,1347.784667968750000
1030,17686,1030,121.000000000000000,108900.000000000000000,1144.945434570312500
1031,14939,1031,287.000000000000000,258300.000000000000000,1576.540527343750000
1032,14339,1032,98.000000000000000,88200.000000000000000,1391.481567382812500
1033,13618,1033,183.000000000000000,164700.000000000000000,1222.279052734375000
1034,19118,1034,138.000000000000000,124200.000000000000000,1377.424388056216230
1035,17317,1035,130.000000000000000,117000.000000000000000,1209.914428710937500
1036,15639,1036,65.000000000000000,58500.000000000000000,1246.728759765625000
1037,16666,1037,261.000000000000000,234900.000000000000000,1347.784667968750000
1038,18368,1038,492.000000000000000,442800.000000000000000,1191.710693359375000
1039,19447,1039,90.000000000000000,81000.000000000000000,1347.784667968750000
1040,14818,1040,932.000000000000000,838800.000000000000000,1502.571773021518538
1041,15548,1041,40.000000000000000,36000.000000000000000,1353.948486328125000
1042,16356,1042,212.000000000000000,190800.000000000000000,1353.948486328125000
1043,17978,1043,311.000000000000000,279900.000000000000000,1152.416344940087356
1044,13417,1044,268.000000000000000,241200.000000000000000,1310.918945312500000
1045,17499,1045,130.000000000000000,117000.000000000000000,1202.670043945312500
1046,19418,1046,135.000000000000000,121500.000000000000000,1347.784667968750000
1047,14158,1047,263.000000000000000,236700.000000000000000,1246.728759765625000
1048,19887,1048,371.000000000000000,333900.000000000000000,1709.080444335937500
1049,11636,1049,78.000000000000000,70200.000000000000000,1181.288452148437500
1050,18159,1050,107.000000000000000,96300.000000000000000,1191.710693359375000
1051,13866,1051,288.000000000000000,259200.000000000000000,1241.666252983941604
1052,14888,1052,1424.000000000000000,1281600.000000000000000,1517.893188476562500
1053,15986,1053,154.000000000000000,138600.000000000000000,1246.728759765625000
1054,16399,1054,202.000000000000000,181800.000000000000000,1209.914428710937500
1055,11649,1055,59.000000000000000,53100.000000000000000,1181.288452148437500
1056,13537,1056,232.000000000000000,208800.000000000000000,1192.787719726562500
1057,17717,1057,66.000000000000000,59400.000000000000000,1144.945434570312500
1058,17137,1058,75.000000000000000,67500.000000000000000,1209.914428710937500
1059,17478,1059,183.000000000000000,164700.000000000000000,1202.670043945312500
1060,14568,1060,445.000000000000000,400500.000000000000000,1295.311523437500227
1061,15156,1061,59.000000000000000,53100.000000000000000,1391.481567382812500
1062,15898,1062,68.000000000000000,61200.000000000000000,1246.728759765625000
1063,16658,1063,306.000000000000000,275400.000000000000000,1353.948486328125000
1064,18957,1064,388.000000000000000,349200.000000000000000,1233.296752929687500
1065,16637,1065,316.000000000000000,284400.000000000000000,1353.948486328125000
1066,11686,1066,141.000000000000000,126900.000000000000000,1181.288452148437500
1067,17977,1067,139.000000000000000,125100.000000000000000,1148.456450757362745
1068,14638,1068,470.000000000000000,423000.000000000000000,1522.276489257812500
1069,17168,1069,60.000000000000000,54000.000000000000000,1208.831612141927053
1070,14179,1070,158.000000000000000,142200.000000000000000,1291.409667968750000
1071,16659,1071,435.000000000000000,391500.000000000000000,1371.956497788703700
1072,18976,1072,536.000000000000000,482400.000000000000000,1203.271728515625000
1073,14597,1073,376.000000000000000,338400.000000000000000,1310.918945312500000
1074,14168,1074,190.000000000000000,171000.000000000000000,1252.607826634456842
1075,18199,1075,216.000000000000000,194400.000000000000000,1203.271728515625000
1076,11497,1076,91.000000000000000,81900.000000000000000,1246.728759765625000
1077,19548,1077,215.000000000000000,193500.000000000000000,1670.397583007812500
1078,13599,1078,360.000000000000000,324000.000000000000000,1192.787719726562500
1079,17988,1079,50.000000000000000,45000.000000000000000,1144.945434570312500
1080,13456,1080,286.000000000000000,257400.000000000000000,1291.409667968750000
1081,19517,1081,193.000000000000000,173700.000000000000000,1347.784667968750000
1082,13869,1082,698.000000000000000,628200.000000000000000,1328.267576725914296
1083,11969,1083,191.000000000000000,171900.000000000000000,1181.288452148437500
1084,13857,1084,207.000000000000000,186300.000000000000000,1222.279052734375000
1085,18317,1085,96.000000000000000,86400.000000000000000,1191.710693359375000
1086,16896,1086,1238.000000000000000,1114200.000000000000000,1412.606053662030490
1087,17647,1087,316.000000000000000,284400.000000000000000,1144.945434570312500
1088,11837,1088,63.000000000000000,56700.000000000000000,1166.289746481274733
1089,17877,1089,295.000000000000000,265500.000000000000000,1155.407714843750000
1090,17846,1090,195.000000000000000,175500.000000000000000,1144.350830078125000
1091,15699,1091,52.000000000000000,46800.000000000000000,1353.948486328125000
1092,13477,1092,112.000000000000000,100800.000000000000000,1291.409667968750000
1093,19348,1093,196.000000000000000,176400.000000000000000,1668.751598747409162
1094,19349,1094,228.000000000000000,205200.000000000000000,1550.125224330969331
1095,19166,1095,373.000000000000000,335700.000000000000000,1386.011596679687500
1096,14849,1096,734.000000000000000,660600.000000000000000,1460.805014961095821
1097,11948,1097,79.000000000000000,71100.000000000000000,1181.288452148437500
1098,16679,1098,195.000000000000000,175500.000000000000000,1350.251849834736277
1099,14389,1099,116.000000000000000,104400.000000000000000,1449.098502323544835
1100,14578,1100,334.000000000000000,300600.000000000000000,1291.409667968750000
1101,15839,1101,148.000000000000000,133200.000000000000000,1246.728759765625000
1102,19867,1102,232.000000000000000,208800.000000000000000,1386.011596679687500
1103,13346,1103,133.000000000000000,119700.000000000000000,1192.787719726562500
1104,13958,1104,180.000000000000000,162000.000000000000000,1347.724731445312500
1105,11679,1105,102.000000000000000,91800.000000000000000,1181.288452148437500
1106,18366,1106,466.000000000000000,419400.000000000000000,1191.710693359375000
1107,17779,1107,432.000000000000000,388800.000000000000000,1144.539396780507559
1108,19337,1108,146.000000000000000,131400.000000000000000,1383.655142170109229
1109,11318,1109,106.000000000000000,95400.000000000000000,1246.728759765625000
1110,17618,1110,136.000000000000000,122400.000000000000000,1144.945434570312500
1111,14576,1111,165.000000000000000,148500.000000000000000,1291.409667968750000
1112,18119,1112,195.000000000000000,175500.000000000000000,1194.082187750400180
1113,13877,1113,6421.000000000000000,5778900.000000000000000,1376.469060812575890
1114,13648,1114,153.000000000000000,137700.000000000000000,1192.787719726562500
1115,14567,1115,186.000000000000000,167400.000000000000000,1297.073651713710206
1116,13867,1116,624.000000000000000,561600.000000000000000,1259.012695312500000
1117,11677,1117,80.000000000000000,72000.000000000000000,1181.288452148437500
1118,14869,1118,1036.000000000000000,932400.000000000000000,1525.054054525368883
1119,14776,1119,943.000000000000000,848700.000000000000000,1518.780273437500000
1120,14477,1120,197.000000000000000,177300.000000000000000,1486.961059570312500
1121,11669,1121,96.000000000000000,86400.000000000000000,1181.288452148437500
1122,17889,1122,403.000000000000000,362700.000000000000000,1155.407714843750000
1123,13677,1123,202.000000000000000,181800.000000000000000,1233.296752929687500
1124,13717,1124,942.000000000000000,847800.000000000000000,1228.557307994543407
1125,17189,1125,57.000000000000000,51300.000000000000000,1148.364855314556507
