OID_,gasht_name_str,ZONE_CODE,COUNT,AREA,MEDIAN
642,17369,642,126.000000000000000,113400.000000000000000,0.032204709947109
643,14677,643,433.000000000000000,389700.000000000000000,0.082169704139233
644,18387,644,182.000000000000000,163800.000000000000000,0.026822221465409
645,11688,645,201.000000000000000,180900.000000000000000,0.022842299193144
646,11557,646,86.000000000000000,77400.000000000000000,0.027093934826553
647,19186,647,70.000000000000000,63000.000000000000000,0.053127449005842
648,16937,648,507.000000000000000,456300.000000000000000,0.079554535448551
649,14559,649,268.000000000000000,241200.000000000000000,0.044884607195854
650,19616,650,128.000000000000000,115200.000000000000000,0.130806051194668
651,13348,651,113.000000000000000,101700.000000000000000,0.035614307969809
652,17489,652,133.000000000000000,119700.000000000000000,0.045272994786501
653,11916,653,169.000000000000000,152100.000000000000000,0.027901981025934
654,13947,654,308.000000000000000,277200.000000000000000,0.117178503423929
655,17887,655,322.000000000000000,289800.000000000000000,0.030775770545006
656,13778,656,392.000000000000000,352800.000000000000000,0.033074421808124
657,18931,657,435.000000000000000,391500.000000000000000,0.172104477882385
658,11448,658,101.000000000000000,90900.000000000000000,0.018152520060539
659,13886,659,865.000000000000000,778500.000000000000000,0.027776254341006
660,17778,660,333.000000000000000,299700.000000000000000,0.062834411859512
661,11847,661,116.000000000000000,104400.000000000000000,0.023790677078068
662,13559,662,184.000000000000000,165600.000000000000000,0.053113525733352
663,11776,663,82.000000000000000,73800.000000000000000,0.066384878009558
664,19558,664,3067.000000000000000,2760300.000000000000000,0.117100365459919
665,13796,665,976.000000000000000,878400.000000000000000,0.033415785059333
666,15558,666,53.000000000000000,47700.000000000000000,0.028995165601373
667,17776,667,684.000000000000000,615600.000000000000000,0.120666574686766
668,14196,668,113.000000000000000,101700.000000000000000,0.037083968520164
669,15916,669,312.000000000000000,280800.000000000000000,0.037959583103657
670,13769,670,1623.000000000000000,1460700.000000000000000,0.093482203781605
671,17177,671,84.000000000000000,75600.000000000000000,0.026972142979503
672,17968,672,109.000000000000000,98100.000000000000000,0.027292456477880
673,13718,673,1936.000000000000000,1742400.000000000000000,0.031967474147677
674,13318,674,244.000000000000000,219600.000000000000000,0.018591620959342
675,19868,675,272.000000000000000,244800.000000000000000,0.069185502827168
676,15488,676,49.000000000000000,44100.000000000000000,0.059325538575649
677,14558,677,214.000000000000000,192600.000000000000000,0.031928760930896
678,11598,678,71.000000000000000,63900.000000000000000,0.028322821483016
679,17147,679,94.000000000000000,84600.000000000000000,0.035352695733309
680,13146,680,96.000000000000000,86400.000000000000000,0.017668166197836
681,17987,681,111.000000000000000,99900.000000000000000,0.030795257538557
682,14657,682,553.000000000000000,497700.000000000000000,0.141375973820686
683,17867,683,229.000000000000000,206100.000000000000000,0.034700028598309
684,14547,684,219.000000000000000,197100.000000000000000,0.040927030146122
685,13517,685,427.000000000000000,384300.000000000000000,0.025290818884969
686,13177,686,200.000000000000000,180000.000000000000000,0.085414305329323
687,16868,687,271.000000000000000,243900.000000000000000,0.038259699940681
688,13596,688,317.000000000000000,285300.000000000000000,0.031270869076252
689,16337,689,162.000000000000000,145800.000000000000000,0.032646130770445
690,19388,690,247.000000000000000,222300.000000000000000,0.075541779398918
691,19646,691,139.000000000000000,125100.000000000000000,0.095907166600227
692,11436,692,53.000000000000000,47700.000000000000000,0.010142002254725
693,19488,693,135.000000000000000,121500.000000000000000,0.052077881991863
694,14317,694,225.000000000000000,202500.000000000000000,0.038256973028183
695,19169,695,293.000000000000000,263700.000000000000000,0.070866361260414
696,19919,696,170.000000000000000,153000.000000000000000,0.051397332921624
697,13547,697,292.000000000000000,262800.000000000000000,0.020064233802259
698,17387,698,81.000000000000000,72900.000000000000000,0.040552362799644
699,15757,699,89.000000000000000,80100.000000000000000,0.054971080273390
700,15166,700,133.000000000000000,119700.000000000000000,0.044068031013012
701,14777,701,2156.000000000000000,1940400.000000000000000,0.069558829069138
702,13157,702,91.000000000000000,81900.000000000000000,0.034000393003225
703,11586,703,86.000000000000000,77400.000000000000000,0.039451392367482
704,17886,704,447.000000000000000,402300.000000000000000,0.039029728621244
705,13957,705,164.000000000000000,147600.000000000000000,0.107706472277641
706,13419,706,175.000000000000000,157500.000000000000000,0.028752436861396
707,17437,707,207.000000000000000,186300.000000000000000,0.032728273421526
708,15696,708,65.000000000000000,58500.000000000000000,0.041125010699034
709,14367,709,181.000000000000000,162900.000000000000000,0.059016417711973
710,15739,710,53.000000000000000,47700.000000000000000,0.039120417088270
711,19487,711,169.000000000000000,152100.000000000000000,0.080782569944859
712,14436,712,51.000000000000000,45900.000000000000000,0.026366231963038
713,15638,713,79.000000000000000,71100.000000000000000,0.044941153377295
714,17347,714,118.000000000000000,106200.000000000000000,0.039291093125939
715,13479,715,202.000000000000000,181800.000000000000000,0.018880759365857
716,14689,716,247.000000000000000,222300.000000000000000,0.041379217058420
717,14697,717,771.000000000000000,693900.000000000000000,0.140098422765732
718,15666,718,74.000000000000000,66600.000000000000000,0.045498214662075
719,13919,719,280.000000000000000,252000.000000000000000,0.021449472755194
720,13168,720,131.000000000000000,117900.000000000000000,0.087701685726643
721,14856,721,2615.000000000000000,2353500.000000000000000,0.073834687471390
722,15658,722,64.000000000000000,57600.000000000000000,0.031610561534762
723,17648,723,296.000000000000000,266400.000000000000000,0.026699824258685
724,11146,724,421.000000000000000,378900.000000000000000,0.287515759468079
725,15186,725,317.000000000000000,285300.000000000000000,0.229252621531487
726,17997,726,155.000000000000000,139500.000000000000000,0.038049872964621
727,19516,727,219.000000000000000,197100.000000000000000,0.079490788280964
728,13349,728,131.000000000000000,117900.000000000000000,0.026502264663577
729,16657,729,246.000000000000000,221400.000000000000000,0.041707674041390
730,13986,730,236.000000000000000,212400.000000000000000,0.045555120334029
731,14866,731,1267.000000000000000,1140300.000000000000000,0.067719087004662
732,16167,732,179.000000000000000,161100.000000000000000,0.020233538001776
733,11619,733,62.000000000000000,55800.000000000000000,0.010757585056126
734,16716,734,150.000000000000000,135000.000000000000000,0.035001702606678
735,11477,735,72.000000000000000,64800.000000000000000,0.017223522067070
736,11378,736,44.000000000000000,39600.000000000000000,0.035524111241102
737,19469,737,119.000000000000000,107100.000000000000000,0.098981313407421
738,17748,738,205.000000000000000,184500.000000000000000,0.030470581725240
739,15758,739,31.000000000000000,27900.000000000000000,0.039977625012398
740,19198,740,259.000000000000000,233100.000000000000000,0.055852353572845
741,11786,741,114.000000000000000,102600.000000000000000,0.030659095384181
742,15539,742,43.000000000000000,38700.000000000000000,0.038085650652647
743,11568,743,108.000000000000000,97200.000000000000000,0.034679910168052
744,11898,744,937.000000000000000,843300.000000000000000,0.042778819799423
745,17918,745,245.000000000000000,220500.000000000000000,0.222905710339546
746,19699,746,92.000000000000000,82800.000000000000000,0.051605714485049
747,13758,747,491.000000000000000,441900.000000000000000,0.063553348183632
748,13787,748,2152.000000000000000,1936800.000000000000000,0.030633626505733
749,19117,749,257.000000000000000,231300.000000000000000,0.055501714348793
750,19519,750,275.000000000000000,247500.000000000000000,0.081407651305199
751,18516,751,601.000000000000000,540900.000000000000000,0.033016011118889
752,18539,752,1250.000000000000000,1125000.000000000000000,0.126275546848774
753,18196,753,102.000000000000000,91800.000000000000000,0.042525993660092
754,13358,754,191.000000000000000,171900.000000000000000,0.025948202237487
755,13156,755,124.000000000000000,111600.000000000000000,0.023985304869711
756,15656,756,64.000000000000000,57600.000000000000000,0.062315763905644
757,13186,757,76.000000000000000,68400.000000000000000,0.023496327921748
758,16566,758,545.000000000000000,490500.000000000000000,0.044306814670563
759,13679,759,268.000000000000000,241200.000000000000000,0.034281082451344
760,19439,760,130.000000000000000,117000.000000000000000,0.096535436809063
761,14159,761,192.000000000000000,172800.000000000000000,0.043883401900530
762,16336,762,190.000000000000000,171000.000000000000000,0.027009726502001
763,19778,763,208.000000000000000,187200.000000000000000,0.090847026556730
764,19857,764,1054.000000000000000,948600.000000000000000,0.122456308454275
765,19768,765,229.000000000000000,206100.000000000000000,0.099832005798817
766,19739,766,342.000000000000000,307800.000000000000000,0.088420689105988
767,19817,767,1600.000000000000000,1440000.000000000000000,0.088685493916273
768,19779,768,435.000000000000000,391500.000000000000000,0.133870512247086
769,19856,769,357.000000000000000,321300.000000000000000,0.135226160287857
770,19769,770,515.000000000000000,463500.000000000000000,0.118673175573349
771,19848,771,282.000000000000000,253800.000000000000000,0.092138316482306
772,18951,772,395.000000000000000,355500.000000000000000,0.022582611069083
773,18449,773,252.000000000000000,226800.000000000000000,0.050418270751834
774,14889,774,643.000000000000000,578700.000000000000000,0.387572705745697
775,18577,775,432.000000000000000,388800.000000000000000,0.051490396261215
776,15386,776,563.000000000000000,506700.000000000000000,0.122533477842808
777,18547,777,2723.000000000000000,2450700.000000000000000,0.202256500720978
778,18498,778,58.000000000000000,52200.000000000000000,0.035464165732265
779,18618,779,172.000000000000000,154800.000000000000000,0.050580333918333
780,18747,780,122.000000000000000,109800.000000000000000,0.033758802339435
781,18419,781,111.000000000000000,99900.000000000000000,0.034598488360643
782,18567,782,514.000000000000000,462600.000000000000000,0.051790468394756
783,18717,783,124.000000000000000,111600.000000000000000,0.040075831115246
784,18467,784,207.000000000000000,186300.000000000000000,0.039811477065086
785,18459,785,759.000000000000000,683100.000000000000000,0.058394391089678
786,18466,786,271.000000000000000,243900.000000000000000,0.036720573902130
787,18647,787,169.000000000000000,152100.000000000000000,0.054755337536335
788,18619,788,67.000000000000000,60300.000000000000000,0.034025508910418
789,18797,789,584.000000000000000,525600.000000000000000,0.151989251375198
790,18648,790,342.000000000000000,307800.000000000000000,0.044334901496768
791,18746,791,115.000000000000000,103500.000000000000000,0.036251027137041
792,18438,792,248.000000000000000,223200.000000000000000,0.038655750453472
793,18436,793,175.000000000000000,157500.000000000000000,0.056658420711756
794,18487,794,44.000000000000000,39600.000000000000000,0.033779611811042
795,18566,795,286.000000000000000,257400.000000000000000,0.050248345360160
796,18598,796,743.000000000000000,668700.000000000000000,0.070566110312939
797,18656,797,151.000000000000000,135900.000000000000000,0.061315625905991
798,18417,798,78.000000000000000,70200.000000000000000,0.033583069220185
799,18599,799,199.000000000000000,179100.000000000000000,0.055757973343134
800,18468,800,291.000000000000000,261900.000000000000000,0.056915238499641
801,18488,801,65.000000000000000,58500.000000000000000,0.027058893814683
802,18839,802,195.000000000000000,175500.000000000000000,0.046445045620203
803,18469,803,170.000000000000000,153000.000000000000000,0.050602059811354
804,19967,804,435.000000000000000,391500.000000000000000,0.065365478396416
805,19898,805,221.000000000000000,198900.000000000000000,0.121673107147217
806,15958,806,42.000000000000000,37800.000000000000000,0.028495113365352
807,13347,807,132.000000000000000,118800.000000000000000,0.023128150962293
808,17958,808,89.000000000000000,80100.000000000000000,0.041839919984341
809,17457,809,122.000000000000000,109800.000000000000000,0.070020347833633
810,18187,810,89.000000000000000,80100.000000000000000,0.033019915223122
811,14157,811,253.000000000000000,227700.000000000000000,0.032473623752594
812,16436,812,211.000000000000000,189900.000000000000000,0.025423061102629
813,18356,813,175.000000000000000,157500.000000000000000,0.031808260828257
814,17916,814,489.000000000000000,440100.000000000000000,0.065892055630684
815,11946,815,119.000000000000000,107100.000000000000000,0.029241584241390
816,11189,816,86.000000000000000,77400.000000000000000,0.037201574072242
817,11797,817,80.000000000000000,72000.000000000000000,0.023875739425421
818,14416,818,140.000000000000000,126000.000000000000000,0.022439566440880
819,11357,819,65.000000000000000,58500.000000000000000,0.020670451223850
820,13967,820,88.000000000000000,79200.000000000000000,0.090507071465254
821,15486,821,63.000000000000000,56700.000000000000000,0.084663406014442
822,15337,822,110.000000000000000,99000.000000000000000,0.037325866520405
823,16147,823,137.000000000000000,123300.000000000000000,0.021091148257256
824,14676,824,1123.000000000000000,1010700.000000000000000,0.127079039812088
825,11517,825,74.000000000000000,66600.000000000000000,0.014944716356695
826,14539,826,337.000000000000000,303300.000000000000000,0.079274110496044
827,16887,827,229.000000000000000,206100.000000000000000,0.035468354821205
828,14358,828,475.000000000000000,427500.000000000000000,0.056811328977346
829,13636,829,83.000000000000000,74700.000000000000000,0.023184303194284
830,13667,830,218.000000000000000,196200.000000000000000,0.032158508896828
831,13117,831,149.000000000000000,134100.000000000000000,0.029096519574523
832,19949,832,232.000000000000000,208800.000000000000000,0.095268998295069
833,16369,833,176.000000000000000,158400.000000000000000,0.022098717279732
834,13956,834,187.000000000000000,168300.000000000000000,0.164079457521439
835,11967,835,114.000000000000000,102600.000000000000000,0.024550224654377
836,13689,836,154.000000000000000,138600.000000000000000,0.050000302493572
837,17876,837,286.000000000000000,257400.000000000000000,0.031198870390654
838,15118,838,34.000000000000000,30600.000000000000000,0.035863149911165
839,13939,839,542.000000000000000,487800.000000000000000,0.109221145510674
840,16946,840,181.000000000000000,162900.000000000000000,0.097420074045658
841,11639,841,43.000000000000000,38700.000000000000000,0.010125392116606
842,15716,842,69.000000000000000,62100.000000000000000,0.026570498943329
843,17187,843,75.000000000000000,67500.000000000000000,0.025371294468641
844,17616,844,109.000000000000000,98100.000000000000000,0.025704383850098
845,17959,845,101.000000000000000,90900.000000000000000,0.037308771163225
846,19396,846,699.000000000000000,629100.000000000000000,0.102318927645683
847,13647,847,139.000000000000000,125100.000000000000000,0.027209501713514
848,11818,848,99.000000000000000,89100.000000000000000,0.023348348215222
849,13836,849,179.000000000000000,161100.000000000000000,0.062319006770849
850,16818,850,116.000000000000000,104400.000000000000000,0.045101713389158
851,15976,851,73.000000000000000,65700.000000000000000,0.069977179169655
852,11979,852,136.000000000000000,122400.000000000000000,0.023131306283176
853,14146,853,243.000000000000000,218700.000000000000000,0.038965523242950
854,16347,854,284.000000000000000,255600.000000000000000,0.037288693711162
855,17349,855,91.000000000000000,81900.000000000000000,0.039466101676226
856,13736,856,986.000000000000000,887400.000000000000000,0.050485383719206
857,13846,857,356.000000000000000,320400.000000000000000,0.063965629786253
858,11676,858,91.000000000000000,81900.000000000000000,0.021008353680372
859,17837,859,201.000000000000000,180900.000000000000000,0.036282494664192
860,19458,860,172.000000000000000,154800.000000000000000,0.056533191353083
861,14756,861,487.000000000000000,438300.000000000000000,0.052313491702080
862,14868,862,1182.000000000000000,1063800.000000000000000,0.201217450201511
863,18586,863,598.000000000000000,538200.000000000000000,0.099488794803619
864,17479,864,123.000000000000000,110700.000000000000000,0.047531686723232
865,19448,865,191.000000000000000,171900.000000000000000,0.081641346216202
866,15689,866,78.000000000000000,70200.000000000000000,0.046932173892856
867,16176,867,74.000000000000000,66600.000000000000000,0.023207894526422
868,15618,868,58.000000000000000,52200.000000000000000,0.021276369690895
869,11468,869,95.000000000000000,85500.000000000000000,0.014968230389059
870,18137,870,259.000000000000000,233100.000000000000000,0.076105356216431
871,11377,871,58.000000000000000,52200.000000000000000,0.038839809596539
872,14789,872,403.000000000000000,362700.000000000000000,0.091009676456451
873,13159,873,81.000000000000000,72900.000000000000000,0.016952499747276
874,16116,874,109.000000000000000,98100.000000000000000,0.030192045494914
875,19389,875,422.000000000000000,379800.000000000000000,0.068837977945805
876,14119,876,154.000000000000000,138600.000000000000000,0.045149419456720
877,11778,877,49.000000000000000,44100.000000000000000,0.028302729129791
878,17649,878,271.000000000000000,243900.000000000000000,0.030612086877227
879,11498,879,76.000000000000000,68400.000000000000000,0.024254247546196
880,14399,880,1506.000000000000000,1355400.000000000000000,0.100908577442169
881,14569,881,275.000000000000000,247500.000000000000000,0.032536257058382
882,17497,882,174.000000000000000,156600.000000000000000,0.062709711492062
883,19649,883,422.000000000000000,379800.000000000000000,0.109820954501629
884,13558,884,195.000000000000000,175500.000000000000000,0.032131437212229
885,19566,885,275.000000000000000,247500.000000000000000,0.115466140210629
886,15317,886,78.000000000000000,70200.000000000000000,0.063530195504427
887,13356,887,58.000000000000000,52200.000000000000000,0.031179130077362
888,14937,888,2536.000000000000000,2282400.000000000000000,0.056153990328312
889,13687,889,82.000000000000000,73800.000000000000000,0.029772287234664
890,15117,890,109.000000000000000,98100.000000000000000,0.043021444231272
891,19946,891,118.000000000000000,106200.000000000000000,0.070751629769802
892,19158,892,94.000000000000000,84600.000000000000000,0.081188853830099
893,19438,893,163.000000000000000,146700.000000000000000,0.101338781416416
894,11798,894,67.000000000000000,60300.000000000000000,0.029012029990554
895,11866,895,199.000000000000000,179100.000000000000000,0.024181192740798
896,17998,896,278.000000000000000,250200.000000000000000,0.050621030852199
897,16387,897,124.000000000000000,111600.000000000000000,0.036984235048294
898,13676,898,139.000000000000000,125100.000000000000000,0.033440545201302
899,17386,899,80.000000000000000,72000.000000000000000,0.039296049624681
900,17439,900,184.000000000000000,165600.000000000000000,0.040181396529078
901,17198,901,69.000000000000000,62100.000000000000000,0.022684248164296
902,13468,902,266.000000000000000,239400.000000000000000,0.015436941757798
903,19686,903,248.000000000000000,223200.000000000000000,0.057842953130603
904,11667,904,193.000000000000000,173700.000000000000000,0.028189349919558
905,16187,905,46.000000000000000,41400.000000000000000,0.033949339762330
906,16188,906,96.000000000000000,86400.000000000000000,0.028096259571612
907,17197,907,80.000000000000000,72000.000000000000000,0.027100414969027
908,13898,908,6364.000000000000000,5727600.000000000000000,0.040174923837185
909,11996,909,169.000000000000000,152100.000000000000000,0.030903499573469
910,18186,910,71.000000000000000,63900.000000000000000,0.030725026503205
911,17836,911,206.000000000000000,185400.000000000000000,0.036438571289182
912,19318,912,175.000000000000000,157500.000000000000000,0.054271649569273
913,11369,913,197.000000000000000,177300.000000000000000,0.056959532201290
914,16349,914,222.000000000000000,199800.000000000000000,0.048368772491813
915,18347,915,93.000000000000000,83700.000000000000000,0.029045891016722
916,13816,916,92.000000000000000,82800.000000000000000,0.037519700825214
917,18557,917,565.000000000000000,508500.000000000000000,0.036068949848413
918,19579,918,633.000000000000000,569700.000000000000000,0.085748776793480
919,19737,919,187.000000000000000,168300.000000000000000,0.162575379014015
920,11476,920,37.000000000000000,33300.000000000000000,0.043016597628593
921,11438,921,33.000000000000000,29700.000000000000000,0.008393644355237
922,17919,922,75.000000000000000,67500.000000000000000,0.034978356212378
923,13386,923,161.000000000000000,144900.000000000000000,0.035510223358870
924,13616,924,237.000000000000000,213300.000000000000000,0.024550033733249
925,14679,925,376.000000000000000,338400.000000000000000,0.142365746200085
926,11658,926,109.000000000000000,98100.000000000000000,0.014660317450762
927,17136,927,89.000000000000000,80100.000000000000000,0.019757669419050
928,18178,928,115.000000000000000,103500.000000000000000,0.027532100677490
929,19878,929,156.000000000000000,140400.000000000000000,0.062331942841411
930,18188,930,83.000000000000000,74700.000000000000000,0.029694769531488
931,17396,931,88.000000000000000,79200.000000000000000,0.044221108779311
932,13416,932,555.000000000000000,499500.000000000000000,0.030594125390053
933,17967,933,82.000000000000000,73800.000000000000000,0.029405398294330
934,17419,934,147.000000000000000,132300.000000000000000,0.039837721735239
935,13467,935,291.000000000000000,261900.000000000000000,0.017098009586334
936,14449,936,275.000000000000000,247500.000000000000000,0.063346818089485
937,16876,937,261.000000000000000,234900.000000000000000,0.037768974900246
938,14486,938,125.000000000000000,112500.000000000000000,0.075868785381317
939,13488,939,246.000000000000000,221400.000000000000000,0.018445513211191
940,13666,940,303.000000000000000,272700.000000000000000,0.030979191884398
941,13819,941,545.000000000000000,490500.000000000000000,0.082151509821415
942,19888,942,494.000000000000000,444600.000000000000000,0.088490664958954
943,14546,943,423.000000000000000,380700.000000000000000,0.065565854310989
944,11339,944,116.000000000000000,104400.000000000000000,0.045384610071778
945,17847,945,192.000000000000000,172800.000000000000000,0.030090385116637
946,14577,946,232.000000000000000,208800.000000000000000,0.026888924650848
947,11857,947,195.000000000000000,175500.000000000000000,0.015180476009846
948,13316,948,178.000000000000000,160200.000000000000000,0.018243908882141
949,17947,949,89.000000000000000,80100.000000000000000,0.026042096316814
950,16146,950,97.000000000000000,87300.000000000000000,0.029024500399828
951,17756,951,144.000000000000000,129600.000000000000000,0.037051210179925
952,14949,952,1665.000000000000000,1498500.000000000000000,0.044379241764545
953,17359,953,111.000000000000000,99900.000000000000000,0.033121149986982
954,17448,954,66.000000000000000,59400.000000000000000,0.037463910877705
955,15769,955,123.000000000000000,110700.000000000000000,0.035810347646475
956,15338,956,194.000000000000000,174600.000000000000000,0.044456606730819
957,19916,957,142.000000000000000,127800.000000000000000,0.051198128610849
958,16558,958,574.000000000000000,516600.000000000000000,0.047173375263810
959,18917,959,277.000000000000000,249300.000000000000000,0.048918187618256
960,17418,960,147.000000000000000,132300.000000000000000,0.036973960697651
961,13619,961,110.000000000000000,99000.000000000000000,0.025129960849881
962,13639,962,132.000000000000000,118800.000000000000000,0.022600118070841
963,13646,963,135.000000000000000,121500.000000000000000,0.026534529402852
964,11789,964,106.000000000000000,95400.000000000000000,0.027710100635886
965,13499,965,1054.000000000000000,948600.000000000000000,0.077911339700222
966,11838,966,81.000000000000000,72900.000000000000000,0.025567572563887
967,17666,967,640.000000000000000,576000.000000000000000,0.042446609586477
968,16817,968,118.000000000000000,106200.000000000000000,0.044763948768377
969,14968,969,3388.000000000000000,3049200.000000000000000,0.030138410627842
970,19876,970,315.000000000000000,283500.000000000000000,0.128312826156616
971,15499,971,210.000000000000000,189000.000000000000000,0.113162524998188
972,11879,972,482.000000000000000,433800.000000000000000,0.276132553815842
973,17669,973,483.000000000000000,434700.000000000000000,0.037119492888451
974,15816,974,112.000000000000000,100800.000000000000000,0.019358070567250
975,17657,975,400.000000000000000,360000.000000000000000,0.033486882224679
976,11867,976,58.000000000000000,52200.000000000000000,0.015468877740204
977,15938,977,87.000000000000000,78300.000000000000000,0.033553685992956
978,15969,978,77.000000000000000,69300.000000000000000,0.030441628769040
979,13788,979,578.000000000000000,520200.000000000000000,0.025248410180211
980,13746,980,959.000000000000000,863100.000000000000000,0.028464352712035
981,13568,981,197.000000000000000,177300.000000000000000,0.054601628333330
982,14386,982,262.000000000000000,235800.000000000000000,0.064211837947369
983,17456,983,105.000000000000000,94500.000000000000000,0.034797478467226
984,11646,984,91.000000000000000,81900.000000000000000,0.010599341243505
985,11976,985,174.000000000000000,156600.000000000000000,0.026128906756639
986,14376,986,408.000000000000000,367200.000000000000000,0.049956675618887
987,19317,987,332.000000000000000,298800.000000000000000,0.065967597067356
988,16589,988,2560.000000000000000,2304000.000000000000000,0.061734613031149
989,19648,989,270.000000000000000,243000.000000000000000,0.119168791919947
990,16346,990,365.000000000000000,328500.000000000000000,0.039238292723894
991,13936,991,168.000000000000000,151200.000000000000000,0.062974683940411
992,14637,992,997.000000000000000,897300.000000000000000,0.057428717613220
993,18349,993,89.000000000000000,80100.000000000000000,0.019483080133796
994,19917,994,308.000000000000000,277200.000000000000000,0.061971638351679
995,16746,995,133.000000000000000,119700.000000000000000,0.042561236768961
996,19658,996,217.000000000000000,195300.000000000000000,0.109068244695663
997,16156,997,118.000000000000000,106200.000000000000000,0.030305528081954
998,19689,998,239.000000000000000,215100.000000000000000,0.064974315464497
999,17687,999,148.000000000000000,133200.000000000000000,0.026698370464146
1000,14136,1000,155.000000000000000,139500.000000000000000,0.037646189332008
1001,11399,1001,30.000000000000000,27000.000000000000000,0.027402788400650
1002,14598,1002,508.000000000000000,457200.000000000000000,0.059626005589962
1003,13879,1003,872.000000000000000,784800.000000000000000,0.034909985959530
1004,15416,1004,379.000000000000000,341100.000000000000000,0.229489415884018
1005,16169,1005,110.000000000000000,99000.000000000000000,0.024822682142258
1006,13486,1006,296.000000000000000,266400.000000000000000,0.017723324708641
1007,18156,1007,119.000000000000000,107100.000000000000000,0.043558232486248
1008,11656,1008,67.000000000000000,60300.000000000000000,0.009008210152388
1009,13839,1009,103.000000000000000,92700.000000000000000,0.024660924449563
1010,13548,1010,89.000000000000000,80100.000000000000000,0.020117351785302
1011,16768,1011,253.000000000000000,227700.000000000000000,0.039861164987087
1012,16489,1012,163.000000000000000,146700.000000000000000,0.047388803213835
1013,11177,1013,64.000000000000000,57600.000000000000000,0.017603244632483
1014,19936,1014,424.000000000000000,381600.000000000000000,0.098395209759474
1015,17446,1015,120.000000000000000,108000.000000000000000,0.029847835190594
1016,13688,1016,66.000000000000000,59400.000000000000000,0.028618006035686
1017,16597,1017,2090.000000000000000,1881000.000000000000000,0.085298862308264
1018,11689,1018,138.000000000000000,124200.000000000000000,0.023412805050611
1019,11319,1019,62.000000000000000,55800.000000000000000,0.016656523570418
1020,13756,1020,769.000000000000000,692100.000000000000000,0.060913778841496
1021,11419,1021,26.000000000000000,23400.000000000000000,0.016721457242966
1022,14479,1022,194.000000000000000,174600.000000000000000,0.042422864586115
1023,17757,1023,158.000000000000000,142200.000000000000000,0.024284644983709
1024,18177,1024,80.000000000000000,72000.000000000000000,0.185781762003899
1025,11587,1025,62.000000000000000,55800.000000000000000,0.041477359831333
1026,15497,1026,80.000000000000000,72000.000000000000000,0.120442733168602
1027,15939,1027,40.000000000000000,36000.000000000000000,0.037119299173355
1028,17698,1028,126.000000000000000,113400.000000000000000,0.031001375056803
1029,19466,1029,143.000000000000000,128700.000000000000000,0.087870530784130
1030,17686,1030,121.000000000000000,108900.000000000000000,0.024866743013263
1031,14939,1031,284.000000000000000,255600.000000000000000,0.039029838517308
1032,14339,1032,99.000000000000000,89100.000000000000000,0.063492573797703
1033,13618,1033,186.000000000000000,167400.000000000000000,0.020853012800217
1034,19118,1034,137.000000000000000,123300.000000000000000,0.061050649732351
1035,17317,1035,133.000000000000000,119700.000000000000000,0.028515484184027
1036,15639,1036,64.000000000000000,57600.000000000000000,0.039898026734591
1037,16666,1037,260.000000000000000,234000.000000000000000,0.074592754244804
1038,18368,1038,474.000000000000000,426600.000000000000000,0.054631188511848
1039,19447,1039,91.000000000000000,81900.000000000000000,0.075811892747879
1040,14818,1040,945.000000000000000,850500.000000000000000,0.032954428344965
1041,15548,1041,37.000000000000000,33300.000000000000000,0.052064977586269
1042,16356,1042,217.000000000000000,195300.000000000000000,0.026410086080432
1043,17978,1043,314.000000000000000,282600.000000000000000,0.034802122041583
1044,13417,1044,276.000000000000000,248400.000000000000000,0.024970170110464
1045,17499,1045,125.000000000000000,112500.000000000000000,0.048320569097996
1046,19418,1046,136.000000000000000,122400.000000000000000,0.064887791872025
1047,14158,1047,265.000000000000000,238500.000000000000000,0.028545212000608
1048,19887,1048,369.000000000000000,332100.000000000000000,0.112897321581841
1049,11636,1049,75.000000000000000,67500.000000000000000,0.012719762511551
1050,18159,1050,108.000000000000000,97200.000000000000000,0.035619009286165
1051,13866,1051,288.000000000000000,259200.000000000000000,0.025779684074223
1052,14888,1052,1434.000000000000000,1290600.000000000000000,0.180526301264763
1053,15986,1053,149.000000000000000,134100.000000000000000,0.032837007194757
1054,16399,1054,196.000000000000000,176400.000000000000000,0.040405310690403
1055,11649,1055,51.000000000000000,45900.000000000000000,0.014082877896726
1056,13537,1056,226.000000000000000,203400.000000000000000,0.026773883961141
1057,17717,1057,64.000000000000000,57600.000000000000000,0.071199450641870
1058,17137,1058,76.000000000000000,68400.000000000000000,0.018652323633432
1059,17478,1059,187.000000000000000,168300.000000000000000,0.071475237607956
1060,14568,1060,446.000000000000000,401400.000000000000000,0.028207250870764
1061,15156,1061,64.000000000000000,57600.000000000000000,0.078916154801846
1062,15898,1062,70.000000000000000,63000.000000000000000,0.044644311070442
1063,16658,1063,303.000000000000000,272700.000000000000000,0.040309946984053
1064,18957,1064,390.000000000000000,351000.000000000000000,0.024362687952816
1065,16637,1065,312.000000000000000,280800.000000000000000,0.038978306576610
1066,11686,1066,146.000000000000000,131400.000000000000000,0.021070839837193
1067,17977,1067,136.000000000000000,122400.000000000000000,0.029960037209094
1068,14638,1068,471.000000000000000,423900.000000000000000,0.046346392482519
1069,17168,1069,59.000000000000000,53100.000000000000000,0.023526016622782
1070,14179,1070,162.000000000000000,145800.000000000000000,0.038243418559432
1071,16659,1071,433.000000000000000,389700.000000000000000,0.050163485109806
